,image_id,label,img_name
839810,03347060,"예상됩니다. 낮 기온은 서울 3도, 광주 8도, 부산은 10도까지 오르겠",03347060.png
839812,03347062,둥 번개가 치겠습니다. 비는 밤에 서쪽 지역부터 차차 그치겠습니다.,03347062.png
839815,03347065,대할 계획이다.,03347065.png
839816,03347066,생활고에 시달리다 남편과 동반자살을 하기로 한 뒤 혼자남는 딸이,03347066.png
839819,03347069,이러한 패턴은 소음이 작고 승차감도 좋기 때문에 포장로를 달리는,03347069.png
839823,03347073,개국 8개 법인에 파견하기로 했다. 이외에도 대한통운은 다양한 사내,03347073.png
839824,03347074,고 소개했다.,03347074.png
839830,03347080,한 힘을 받는 차량에 적합하다. 요즘에는 리그와 래그형을 혼합한 형,03347080.png
839832,03347082,건축학과를 졸업하고 현재중공업분야에서 해외 수출 업무를 전담하,03347082.png
839839,03347089,이들 중 15학번 남학생 9명은 주점에 후배 남학생들을 불러 동료 여,03347089.png
839840,03347090,부산저축은행그룹이 금융감독기관의 수장인 금감원장에게 로비를 벌,03347090.png
839852,03347102,"구하기 위해 신태용 감독이 긴급 투입됐지만,첫 경기였던 이란전에서",03347102.png
839881,03347131,제하는 것은 표현의 자유를 가로막을 뿐이며 정부가 반정부 시위 때,03347131.png
839885,03347135,"이 죽어갔다""며 ""문 후보는 당시 민정수석으로 공권력 집행의 최종 결",03347135.png
839899,03347149,대안으로 마련한 것으로 4대강사업을 반대해 온 김두관 지사에 대한,03347149.png
839910,03347160,가 훌륭하다.,03347160.png
839915,03347165,서울시 교육청 관계자 등은 20일 C군이 B고에 전입학한 작년 3월 가,03347165.png
839930,03347180,년께 독일에서 장협착증 수술을 받는등 건강이 악화돼 이듬해 1월께,03347180.png
839938,03347188,"""이라며 정면 반박하는 등 인권법을 둘러싼 갈등이 여야 갈등을 넘어",03347188.png
839946,03347196,트워크를 폭동의 도구라며 비난해 온 데이비드 캐머런 영국 총리는,03347196.png
839947,03347197,타깝다며 인성 교육을 더욱 강화하겠다고 밝혔다.학교 측은 이번 성,03347197.png
839951,03347201,와의 동일여부 등을 확인할 예정이다.,03347201.png
839953,03347203,에 이어 보수와 정비기술에서도 세계적 수준으로 도약하는 계기가 될,03347203.png
839954,03347204,"표경기와 체감경기간 괴리에 대한 의견교환이 있었고, 서비스산업 경",03347204.png
839964,03347214,"가 되길 바란다""며 ""앞으로도 이러한 뜻 깊은 행사들에 지속적으로 관",03347214.png
839966,03347216,이들 중 15학번 남학생 9명은 주점에 후배 남학생들을 불러 동료 여,03347216.png
839971,03347221,입국내역은 모두 보고를 받는데 김우중 전 회장에 대해서는 전혀 보,03347221.png
839979,03347229,각종 모의시험 설비를 갖춘 원자력 서비스센터를 준공했다. 원자력,03347229.png
839997,03347247,니다. 검찰은 유죄 확정 시 범죄수익을 차질 없이 추징하기 위해 재산,03347247.png
840006,03347256,했다.,03347256.png
840011,03347261,태가 많이 쓰이기도 한다. 반면 스노우 타이어 트레드는 깊이가 깊고,03347261.png
840014,03347264,m의 눈이 내리겠습니다. 내일 비가 오는 지역에서는 돌풍과 함께 천,03347264.png
840015,03347265,대는 대학본부 학생상벌위원회가 관련 절차에 따라 재심사를 하고 있,03347265.png
840017,03347267,니다. 날이 풀리면서 내일 오전에 미세먼지 농도가 높아질 수 있어 주,03347267.png
840021,03347271,의 주변 인사들의 동선을 추적하는 것으로 전해졌다. 검찰은 현 의원,03347271.png
840022,03347272,서 높은 점수를 받아 가격대비 최고의 와인이다. 예로부터 임금님 보,03347272.png
840026,03347276,"법무부 공보관은 ""김우중씨 명의로 된 한국 여권과 프랑스 여권을 모",03347276.png
840030,03347280,민주통합당 이해찬 대표는 1일 검찰의 박지원 원내대표에 대한 수사,03347280.png
840032,03347282,이들 중 15학번 남학생 9명은 주점에 후배 남학생들을 불러 동료 여,03347282.png
840038,03347288,법을 만들고 강력한 재정지원도 하고 또 탈북자들을 돌보는데 앞장,03347288.png
840052,03347302,안부 피해자들이 보다 적극적으로 자신의 명예와 존엄성을 지킬 수,03347302.png
840063,03347313,제하는 것은 표현의 자유를 가로막을 뿐이며 정부가 반정부 시위 때,03347313.png
840065,03347315,승용차를 이용해 은행을 차례로 털었다. 강도단은 사베 시의 경찰서,03347315.png
840070,03347320,한진중공업 김주익 열사와 두산중공업 배달호 열사 등 수많은 동지들,03347320.png
840071,03347321,을 챙긴 혐의(자본시장통합법 위반) 등으로 국제금융브로커 이 모씨,03347321.png
840079,03347329,한통운은 최근 어학능력과 국제 감각을 갖춘 '글로벌 인재 풀'을 강화,03347329.png
840080,03347330,지난 4월 성희롱 신고 접수 후 피해 학생 진술 조사와 가해 학생 대면,03347330.png
840082,03347332,채용할 경우 증원인력 1인당 월 50만원(올해 60만원)씩한시적으로,03347332.png
840084,03347334,랄을 보충하는데 도움을 준다. 게다가 와인이 식욕을 돋워주기 때문,03347334.png
840085,03347335,성적 언행으로 피해 여학생들이 느꼈을 성적 수치심과 인격적 모멸감,03347335.png
840093,03347343,"많겠고, 아침 기온은 영하 13도, 한낮엔 2도를 기록하겠는데요. 개막",03347343.png
840102,03347352,호사는 박 전 대통령의 현금 10억여 원도 보관 중입니다. 지금까지 드,03347352.png
840104,03347354,"해주지 않으면 주가조작 사실을 금융감독원에 신고하겠다""고 협박한",03347354.png
840107,03347357,"꼬이기 시작했다""며 ""문 후보도 그 부분에 대한 아쉬움을 얘기했고 최",03347357.png
840115,03347365,시키기 위해 위장전입한 것은 사실이나 오씨의 도움을 받아 B고교에,03347365.png
840116,03347366,"준화할 예정이며, 향후 산림복원 기술, 지반침하 방지기술 등으로 확",03347366.png
840118,03347368,희롱 사건으로 모두 21명의 가해 남학생들을 징계했다고 설명했다.,03347368.png
840119,03347369,실 자체를 부인하기는 어려워지고 어떤 식으로든 3억원의 행방을 언,03347369.png
840122,03347372,사사고가 발생해 구미시민들과 구미공단 입주업체들에게 큰 피해를,03347372.png
840126,03347376,밝혔다. 박씨도 로비 자체를 부인하고 있다. 박씨는 부산저축은행에,03347376.png
840134,03347384,신선함을 생명으로 하는 흰 우유의 새로운 기준을 제시했다. 젖소도,03347384.png
840135,03347385,2월 빙모상을 당했을 때도 부인 정희자씨만 입국했을뿐 김 전 회장은,03347385.png
840140,03347390,로 평년기온을 11도 가량 웃돌면서 5월 상순에 해당되는 고온현상이,03347390.png
840142,03347392,다. 북한은 최근 조선중앙통신과 노동신문 논평 등을 통해 북한인권,03347392.png
840146,03347396,"동강 횡단관로 사고시설 파손우려가 있다고 통보했고, 수회에 걸쳐",03347396.png
840150,03347400,지원하고 있으나 신청 업체가 한 곳도 없었다. 이는 현대자동차와 현,03347400.png
840155,03347405,리도 있다.,03347405.png
840158,03347408,이는 방식을 택해 공장식 축산을 할 수 없다며 한정생산을 강점으로,03347408.png
840162,03347412,"겠습니다. 충남과 남부에 20에서 60mm, 수도권과 강원, 충북에는 5",03347412.png
840171,03347421,채용할 경우 증원인력 1인당 월 50만원(올해 60만원)씩한시적으로,03347421.png
840174,03347424,"을 이용해 고객명단과 주민등록번호, 주소, 전화번호 등 개인정보 5",03347424.png
840175,03347425,다. 또 제재심의실은 국으로 격상된다. 이는 권혁세 금감원장이 취임,03347425.png
840177,03347427,"독립 투쟁을 위해 활동한 장소를 둘러본다. 또 고구려 유적지, 광개토",03347427.png
840188,03347438,끝에 확정됐습니다.감독 경질까지 겪어야 했던 대표팀의 상처 많은,03347438.png
840189,03347439,받지 않았다고 했다가 나중에 500만원을 받았다고 인정했다. 그러나,03347439.png
840194,03347444,"원 당시 합의를 이행하라""고 했다. 이 대표는 또 ""5년 동안 연평균 30",03347444.png
840198,03347448,"당대표 연설에서 ""정권 연장용 정치공작, 야당 죽이기 공작수사를 즉",03347448.png
840201,03347451,하기 위해 해외 직무파견 제도를 도입했다. 파견 대상은 대리급 근속,03347451.png
840205,03347455,"자유스럽지 못했지만 노동문제를 너무 기술적으로만 접근했다""며 """,03347455.png
840208,03347458,생인권법을 병합심사할 것을 주문하고 있다. 이 과정에서 한나라당은,03347458.png
840219,03347469,"을 하기 위한 최소한의 노력""이라고 주장했다. 또 ""민주당 등이 북한",03347469.png
840220,03347470,성마비 환자를 위해 1000만원을 전달했다.,03347470.png
840226,03347476,"자들의 명예가 훼손될 우려가 있는 사건들이 늘고 있다""며 ""일본군 위",03347476.png
840229,03347479,비 부담을 덜어주기 위해 주40시간제를앞당겨 시행하면서 정규직을,03347479.png
840231,03347481,문제 해결과 한반도 평화를 일구도록 노력하겠다고 약속했습니다. 지,03347481.png
840240,03347490,"무가 분리되면서 은행, 보험, 금융투자, 중소서민 등 각 권역별로 감독",03347490.png
840248,03347498,"면 그 압력 때문에 수분이 발생하게 되는데, 바퀴가 닫는 면적이 넓어",03347498.png
840249,03347499,최중경 지식경제부 장관이 경기고 9년 선배인 정운찬 동반성장위원,03347499.png
840253,03347503,소재로 한 '2011 고창 복분자 푸드페스티벌'을 개최해 축제의 계절에,03347503.png
840256,03347506,하기 위해 해외 직무파견 제도를 도입했다. 파견 대상은 대리급 근속,03347506.png
840259,03347509,"고발사건을 해결했다고 말한 것으로 기억하고 있다""고 주장했다. 그",03347509.png
840267,03347517,기관으로부터 9조2천억원의 사기대출을 받은 혐의 등으로 대검 중수,03347517.png
840268,03347518,학생에 대한 성적 평가를 하기도 했다. 올해 2월에도 의예과 신입생,03347518.png
840273,03347523,들이 법적 대응을 할 때 변호사가 수임료를 받지 않거나 자원봉사자,03347523.png
840274,03347524,전 의원에게 3억원이 전달된 혐의를 포착하고 현 전 의원 주변 인사들,03347524.png
840276,03347526,인성 교과목을 운영해 인성 및 인권 존중의 교육 환경을 조성해나가,03347526.png
840277,03347527,"예정이다. 최수현 수석부원장은 기획총괄, 소비자, 보험업무를 관할",03347527.png
840280,03347530,각종 모의시험 설비를 갖춘 원자력 서비스센터를 준공했다. 원자력,03347530.png
840281,03347531,"본선행,이형원 기자가 되짚어봤습니다.월드컵 2차 예선 7전 전승으",03347531.png
840285,03347535,휴가를 요청해 놓았으며 형사대를 이씨의 군부대에 보내 이씨를 경찰,03347535.png
840290,03347540,이다.,03347540.png
840296,03347546,고생할 것으로 우려해 딸에게 극약을 먹여 숨지게 한 혐의로 구속기,03347546.png
840304,03347554,글을 올렸다는 혐의로 기소된조던 블랙쇼(20)와 페리 서트클리프 키,03347554.png
840311,03347561,자원공사측에 건의했다. 하지만 수자원공사는 사고직전 가물막이 시,03347561.png
840313,03347563,로 평년기온을 11도 가량 웃돌면서 5월 상순에 해당되는 고온현상이,03347563.png
840321,03347571,"보했지만 C검사는 ""말미를 달라""며 출석을 미뤄온 것으로 알려졌다.",03347571.png
840326,03347576,대북 정책을 믿고 국론을 하나로 모아달라고 당부했습니다. KBS 뉴스,03347576.png
840330,03347580,"법무부 공보관은 ""김우중씨 명의로 된 한국 여권과 프랑스 여권을 모",03347580.png
840336,03347586,"것""이라고 밝혔다.",03347586.png
840340,03347590,다. 또 제재심의실은 국으로 격상된다. 이는 권혁세 금감원장이 취임,03347590.png
840346,03347596,"사 등 다른 사안과 연계 가능성까지 언급해 민주당의 반발을 샀고, 북",03347596.png
840348,03347598,금융실무협의회 이후 십수년만에 부활되는 것이다. 하지만 재정부가,03347598.png
840349,03347599,"을 비관, 스스로 목숨을 끊은 것으로 보고 정확한 사고 경위를 조사중",03347599.png
840350,03347600,"예정이다. 최수현 수석부원장은 기획총괄, 소비자, 보험업무를 관할",03347600.png
840356,03347606,"는 ""노동계가 기대가 컸던 데 반해 참여정부가 한계가 있었다는 점을",03347606.png
840363,03347613,진행된다. 이번 탐방은 롯데백화점의 '역사 바로 세우기'캠페인의 일,03347613.png
840367,03347617,집 창고에서 이씨의 동생(42. 6급 공무원)이 숨져있는 것을 이씨가,03347617.png
840368,03347618,"부와 한은 간에 자료협조, 경제상황에 대한 의견교환 등 보다 긴밀한",03347618.png
840369,03347619,대는 대학본부 학생상벌위원회가 관련 절차에 따라 재심사를 하고 있,03347619.png
840370,03347620,니다. 검찰은 유죄 확정 시 범죄수익을 차질 없이 추징하기 위해 재산,03347620.png
840372,03347622,"당히 강하게 불고 있습니다. 현재 동해안으로는 강풍 경보가, 그 밖에",03347622.png
840373,03347623,법사위에 계류돼 있는 법안에 북한에 대한 인도적인 지원 내용이 들,03347623.png
840379,03347629,"제 상황처럼 해볼 수 있게 돼정비 전문인력 양성은 물론, 새로운 정비",03347629.png
840385,03347635,건물에 총격을 가해 경찰의 관심을 다른 곳으로 유도한 뒤 50여명의,03347635.png
840388,03347638,들어오려한다면 변호인을통해 사전 조율을 했을텐데 그런 움직임이,03347638.png
840405,03347655,7호 객차에 앉아 졸고 있었는데 갑자기 주위가 시끄러워 눈을 떠 보,03347655.png
840408,03347658,사에게 넘겨준것으로 알고 있다. 원래 학생과 학부모는 함께 전입학,03347658.png
840410,03347660,"다""고 벼르고 있다. 민주당은 ""한나라당 법안은 보수단체 지원내용만",03347660.png
840420,03347670,"고받은 바 없다""고말했다. 대검 중수부도 김우중 전 회장이 사기대출",03347670.png
840422,03347672,비즈니스센터 건립 사업을 '경남 모자이크 프로젝트' 7대 선도사업으,03347672.png
840426,03347676,다. 검찰은 실제 로비가 이뤄졌는지 확인 중이며 김 전 원장의 소환을,03347676.png
840433,03347683,법사위에 계류돼 있는 법안에 북한에 대한 인도적인 지원 내용이 들,03347683.png
840445,03347695,률상담비나 소송비 등 정부 지원을 받을 수 있게 될 전망이다. 국회 여,03347695.png
840446,03347696,로 평년기온을 11도 가량 웃돌면서 5월 상순에 해당되는 고온현상이,03347696.png
840449,03347699,"한다""는 취지의 발언을 한 바 있다.",03347699.png
840454,03347704,구조를 재개키로 했다. 한편 이날 좌초된 선박은 부산에서 석회석을,03347704.png
840459,03347709,스틸 사진도 곁들여진다. '우리형'은 일본 UIP를 통해 5월 28일 일본,03347709.png
840465,03347715,"무이다""고 말했다. 또 이주영 한나라당 정책위 의장은 민주당의 북한",03347715.png
840470,03347720,"반성이 있어야 한다""고 말했다. 이에 대해 문 후보측 김경수 공보특보",03347720.png
840479,03347729,여수에서는 현재 풍속이 초속 12.5미터로 관측되고 있고 대구 역시,03347729.png
840482,03347732,가 훌륭하다.,03347732.png
840484,03347734,을 판단 기준으로 삼았다고 설명했다.학교 측은 피해 학생 인권 보호,03347734.png
840493,03347743,한 것으로 풀이된다. 보험 권역에서는 생보서비스국과 손보서비스국,03347743.png
840498,03347748,"로 삭감됐는데도 정파적으로 몰고가는 것은 아집과 독선""이라고 말했",03347748.png
840500,03347750,약인 '모자이크프로젝트사업'과 '인공습지조성사업' 관련 예산이 포,03347750.png
840504,03347754,기 정보를 확인하셔야겠습니다. 오늘 낮 최고 기온은 서울 2도 등 어,03347754.png
840509,03347759,유약하게 대화만 추구하지 않겠다며 이같이 말했다고 청와대가 밝혔,03347759.png
840511,03347761,"이 죽어갔다""며 ""문 후보는 당시 민정수석으로 공권력 집행의 최종 결",03347761.png
840512,03347762,입니다. 다만 제주도는 일요일 오후부터 다시 비가 오기 시작하겠습,03347762.png
840513,03347763,고 있는 추세라는 것이 회사 측 설명이다. 사이버 강의는 스마트폰으,03347763.png
840524,03347774,"않을 것""이라고 비난했다. 이에 대해 배은희 한나라당 대변인은 논평",03347774.png
840532,03347782,됐다 습지조성 용역예산 삭감 역시 김 지사가 남강댐물 부산공급의,03347782.png
840534,03347784,"계는 완전히 격폐될 것이며 그 어떤 내왕(왕래)도, 접촉도 이뤄지지",03347784.png
840535,03347785,과 다르게 경영실적보고서를 작성해 높은 등급을 받았다. 이 덕분에,03347785.png
840549,03347799,"주를 이뤄 북한을 자극만 할 뿐""이라며 자신들이 별도 제출한 북한민",03347799.png
840566,03347816,로 평년기온을 11도 가량 웃돌면서 5월 상순에 해당되는 고온현상이,03347816.png
840572,03347822,불 축제'를 연다.,03347822.png
840586,03347836,이들 중 15학번 남학생 9명은 주점에 후배 남학생들을 불러 동료 여,03347836.png
840592,03347842,문위원회'를 구성해 성 평등에 관한 전반적인 학교 정책을 논의할 예,03347842.png
840597,03347847,편과 동반자살을 결심한 뒤 딸(11)에게 극약을 먹여 숨지게 해살인,03347847.png
840601,03347851,"평취수장의 임시보 유실로 단수대란을 일으킨 데 이어, 2개월도 채 되",03347851.png
840605,03347855,화를 추진하겠다고 밝 혔습니다. 평창 올림픽에 대해서는 88 올림픽,03347855.png
840607,03347857,고 했다.,03347857.png
840614,03347864,성적 언행으로 피해 여학생들이 느꼈을 성적 수치심과 인격적 모멸감,03347864.png
840616,03347866,"발견, 경찰에 신고 했다. 이씨는 경찰에서 ""집에 돌아와 보니 함께 지",03347866.png
840618,03347868,이 박근혜 전 대통령 재산에 대한 동결 조치에 나섰습니다. 국정원으,03347868.png
840622,03347872,"정권자였는데 이에 대한 사과가 우선""이라고 했다. 한편 문 후보와 김",03347872.png
840640,03347890,싣고 동해항으로 향하던 중 엔진고장으로 표류 중 높은 파도에 좌초,03347890.png
840642,03347892,"두봉씨는 ""행사 수익금 전액을 유니세프에 기부하기로 했다. 사진집",03347892.png
840645,03347895,"우포늪 으뜸 명소 가꾸기, 산청 한방휴양체험특화도시 조성, 합천 대",03347895.png
840647,03347897,에서 30mm의 비가 예상됩니다. 기온이 낮은 강원 산지에는 최고 7c,03347897.png
840650,03347900,전 의원에게 3억원이 전달된 혐의를 포착하고 현 전 의원 주변 인사들,03347900.png
840651,03347901,구조를 재개키로 했다. 한편 이날 좌초된 선박은 부산에서 석회석을,03347901.png
840653,03347903,을 위해폭동 가담자들을 엄벌해야 한다는 의견도 팽팽하다. 소셜 네,03347903.png
840663,03347913,개별 노동정책이 성과를 내기 위해서는 산업정책이나 중소기업정책,03347913.png
840666,03347916,않도록 이중 삼중의 안전조치를 취하겠다고 약속했으나 지키지 못했,03347916.png
840670,03347920,"이 죽어갔다""며 ""문 후보는 당시 민정수석으로 공권력 집행의 최종 결",03347920.png
840676,03347926,"록 조심하셔야겠습니다. 아침 기온은 서울 영하 5도, 대구는 영하 3도",03347926.png
840680,03347930,와인을 곁들여 허한 심신에 활기를 불어넣어보면 어떨까. 복날 대표,03347930.png
840687,03347937,"입장을 발표하고, 사회적으로 손가락질받을 일이 학교에서 발생해 안",03347937.png
840689,03347939,를 끌어올려 15억여원의 차익을 챙긴 혐의를 받고 있다. 2010년 2월,03347939.png
840691,03347941,러난 박 전 대통령의 전 재산입니다. 검찰은 수표와 현금 등 40억여,03347941.png
840693,03347943,추가로 확보해 조사중이다. 경찰에 따르면 5일 밤 9시51분께 강원도,03347943.png
840695,03347945,한 말맞추기라고 판단한 검찰은 즉각 조씨에 대한 사전 구속영장을,03347945.png
840696,03347946,안부 피해자들이 보다 적극적으로 자신의 명예와 존엄성을 지킬 수,03347946.png
840699,03347949,채용할 경우 증원인력 1인당 월 50만원(올해 60만원)씩한시적으로,03347949.png
840712,03347962,검찰에 비공식적으로 자진귀국 의사를 타진한 적이있었으나 같은해,03347962.png
840714,03347964,대구지법 제 12형사부(재판장 김종필 부장판사)는 1일 생활고로 남,03347964.png
840715,03347965,"달리 19m파일 대신 6m파일을 박았고, 가물막이 하류지역의 준설을",03347965.png
840717,03347967,3건 25억7000여만원을 삭감했다. 여기에는 김 지사의 대표적인 공,03347967.png
840726,03347976,"야 하기 때문에 신규 채용을 꺼리는 것 같다""고 말했다.",03347976.png
840728,03347978,"위관계자도 ""김우중 전 회장 정도의 인물이라면 설령 위조여권을 가",03347978.png
840735,03347985,의할 예정이라고 8일 밝혔다. 이 의원이 밝힌 개정안 내용은 '일제하,03347985.png
840736,03347986,"의 대표주자로 국내에서도 인기를 누리고 있으며, 각종 와인 평가에",03347986.png
840739,03347989,로웍스 대표(44 구속)와 공모해 주가조작으로 수십억대의 시세차익,03347989.png
840744,03347994,r) 제도로 이어졌다. 밀크마스터는 서울우유에만 있는 젖소 전문 지정,03347994.png
840746,03347996,"행 검사국, 특수은행 검사국, 저축은행 검사 1, 2국을 총괄하도록 했",03347996.png
840757,03348007,"것""이라며 ""이 두 가지 임무에 가시적인 진전이 있기를 희망한다""고",03348007.png
840760,03348010,겠습니다. 오늘 오후부터 날이 풀리며 활동하기가 한결 수월했는데요,03348010.png
840767,03348017,"지만 아들의 답안지 작성에 관여한 일이 없다""며 결백을 주장한 것으",03348017.png
840768,03348018,불러왔다. 수자원공사는 지난 5월 사고 당시 다시는 사고가 발생하지,03348018.png
840770,03348020,뒤 취한 조칩니다. 법원에 청구한 동결 대상 재산은 28억 원에 매입한,03348020.png
840774,03348024,있어 매운 맛을 상쇄시켜 준다. 킴 크로포드는 뉴질랜드 소비뇽 블랑,03348024.png
840780,03348030,"신랑에 대해""상대방을 배려할 줄 아는 넉넉한 인품과 방송일을 잘 이",03348030.png
840793,03348043,국정원 뇌물 사건을 맡은 유영하 변호사가 보관하고 있습니다. 유 변,03348043.png
840794,03348044,한 힘을 받는 차량에 적합하다. 요즘에는 리그와 래그형을 혼합한 형,03348044.png
840807,03348057,"기가 될 거라고 전망했습니다. 문 대통령은 어르신 정책과 관련해선,",03348057.png
840813,03348063,술함을 여실히 드러냈다는 비판의 목소리가 높다. 5월 해평취수장의,03348063.png
840815,03348065,내곡동 자택과 1억 원짜리 수표 30장입니다. 수표는 박 전 대통령의,03348065.png
840817,03348067,을 유보한채 국회의 처리 방향을 예의 주시키로 했다. 이날 환노위 법,03348067.png
840830,03348080,"10조원을 합치면 30조원이 된다""고 밝혔다.",03348080.png
840831,03348081,반면 예산삭감을 주도한 도의회 한나라당 원내대표인 김오영 의원은,03348081.png
840842,03348092,해관리공단은 지난 1월 지식경제부 기술표준원의 12년 국가표준기,03348092.png
840844,03348094,"지고 있었더라도 출입국 직원이 못알아봤을리 없다""며 ""요인들의 출",03348094.png
840845,03348095,족 전체가서울 강동구 명일동으로 주소를 옮긴 것으로 서류에 기재돼,03348095.png
840846,03348096,"장인 이목희 열린우리당 의원은 ""국회 절차법에 따라 법안을심사할",03348096.png
840852,03348102,조원이면 경제협력개발기구(OECD) 국가들이 실시하는 최소한의 보,03348102.png
840853,03348103,지 않는 것을 확인한 것으로 10일 알려졌다. 검찰은 조씨가 현 전 의,03348103.png
840857,03348107,한나라당의 '역공'으로 풀이된다. 김 지사측은 한나라당 차원의 의도,03348107.png
840861,03348111,했다.,03348111.png
840864,03348114,니다. 날이 풀리면서 내일 오전에 미세먼지 농도가 높아질 수 있어 주,03348114.png
840867,03348117,"참여시켰는데 지금은(이명박정부는) 그런 의지가 전혀 없다""며 ""지금",03348117.png
840876,03348126,"된다""고 말했다. 대검 감찰부는 시험답안 대리작성과 관련해 위장전",03348126.png
840879,03348129,차량에 많이 쓰인다. 반면 래그형 은 트럭이나 버스에 장착되는 타이,03348129.png
840880,03348130,침이다. 한편 금감원은 이에 앞서 새로운 임원진을 사실상 확정했다.,03348130.png
840884,03348134,를 끌어올려 15억여원의 차익을 챙긴 혐의를 받고 있다. 2010년 2월,03348134.png
840885,03348135,"공동브리핑에서 ""우리 경제가 수출 호조와 고용 개선 등에 힘입어 잠",03348135.png
840886,03348136,의 집으로 옮기도록 주선했다는 일부 언론의 보도를 전면 부인한 것,03348136.png
840887,03348137,각종 모의시험 설비를 갖춘 원자력 서비스센터를 준공했다. 원자력,03348137.png
840894,03348144,"던 것은 협동조합이라는 체재 안에서 조합원, 임직원, 고객이 공동으",03348144.png
840897,03348147,나타났습니다. 내일은 전국에 봄비가 내리면서 기온도 제자리를 되찾,03348147.png
840898,03348148,안부 피해자들이 보다 적극적으로 자신의 명예와 존엄성을 지킬 수,03348148.png
840900,03348150,"당 의원들이 ""어차피 내려줄 예산인데 도지사 생색내기로 전락했다""",03348150.png
840902,03348152,대는 대학본부 학생상벌위원회가 관련 절차에 따라 재심사를 하고 있,03348152.png
840903,03348153,"고 인터넷 카페에 글을 올려 돈을 받고 팔았다""고 말했다.",03348153.png
840916,03348166,"당 의원들이 ""어차피 내려줄 예산인데 도지사 생색내기로 전락했다""",03348166.png
840935,03348185,됐으나 현재 숨진 구씨를 제외한 나머지 선원 6명은 모두 안전한 곳에,03348185.png
840945,03348195,"""며 ""600억원에 이르는 외자 유치를 한다고까지 부풀려져 황당하다""",03348195.png
840948,03348198,"해해주는 세심함에 반했다""면서 ""소울 메이트처럼 천생연분이라 느",03348198.png
840959,03348209,이다.,03348209.png
840962,03348212,횡단송수관로 누수발생사고도 인재다. 구미시는 5월 16일 문서로 낙,03348212.png
840970,03348220,생인권법을 병합심사할 것을 주문하고 있다. 이 과정에서 한나라당은,03348220.png
840973,03348223,"서로 데려온 뒤 정확한 목격당시 상황, 불을 던진 남자와 용의자 윤씨",03348223.png
840974,03348224,문제 해결과 한반도 평화를 일구도록 노력하겠다고 약속했습니다. 지,03348224.png
840980,03348230,"""나흘 간의 설 연휴가 시작됐습니다. 연휴 첫 날, 잘 보내고 계신가요?",03348230.png
840981,03348231,"법무부 공보관은 ""김우중씨 명의로 된 한국 여권과 프랑스 여권을 모",03348231.png
840983,03348233,조되는 과정에서 높은 파도로 많은 물을마셔 의식불명 상태로 삼척의,03348233.png
840997,03348247,에 대해 구속영장을 청구했다. 검찰에 따르면 이씨는 2009년 10월,03348247.png
841000,03348250,의 집으로 옮기도록 주선했다는 일부 언론의 보도를 전면 부인한 것,03348250.png
841016,03348266,"낄 정도다. 언제나 같이 있으면 재미있고 유쾌한 사람""이라고 말했다.",03348266.png
841017,03348267,"혔다. C검사는 ""아들이 각종 의혹들로 인해 시달리고 있어 사표를 냈",03348267.png
841018,03348268,"적 높게 일겠습니다. 기상정보였습니다.""",03348268.png
841031,03348281,"습니다. 문 대통령은 또 평창 올림픽을 평화 올림픽으로 만들어, 북핵",03348281.png
841032,03348282,오씨 학급만 공교롭게도 34명이어서 C군이 이 학급에 배정됐다고 해,03348282.png
841048,03348298,속할 수 있지만 본인이 사표를 낸 이상 소환 등에 응할 가능성이 적어,03348298.png
841051,03348301,"니, 33년 만에 카타르에 지면서 8차전은 도하 참사로 기록됐습니다.",03348301.png
841052,03348302,"보다 높겠고, 한낮에도 대부분 지역이 영상으로 오르면서 추위가 누",03348302.png
841054,03348304,전해졌다.,03348304.png
841061,03348311,외은지점감독실이 신설된다. 중소서민금융 권역에서는 여신전문서,03348311.png
841065,03348315,"내세웠다. 남양, 매일, 빙그레 등 주식회사들도 빠른 의사결정을 무기",03348315.png
841069,03348319,"보다 높겠고, 한낮에도 대부분 지역이 영상으로 오르면서 추위가 누",03348319.png
841070,03348320,대는 대학본부 학생상벌위원회가 관련 절차에 따라 재심사를 하고 있,03348320.png
841072,03348322,조율하는 '거시정책실무협의회'를 구성하기로 했다. 물가안정과 고용,03348322.png
841078,03348328,"는 ""노동계가 기대가 컸던 데 반해 참여정부가 한계가 있었다는 점을",03348328.png
841079,03348329,소됐다.,03348329.png
841084,03348334,났는데 회동 장소 중 한 곳이 서울이었다고 전했다. 1999년 10월 출,03348334.png
841107,03348357,"날씨정보 전해드렸습니다.""",03348357.png
841108,03348358,사에게 넘겨준것으로 알고 있다. 원래 학생과 학부모는 함께 전입학,03348358.png
841110,03348360,"한 규정에 따라 조사위원회, 성등평등위원회, 의과대 학생상벌위원회",03348360.png
841111,03348361,하고 있다고 밝혔다.인하대는 성희롱성폭력성차별 예방과 처리에 관,03348361.png
841112,03348362,"황토현 동학축제'를 통해 1박2일 황토현숙영캠프, 동학농민혁명군",03348362.png
841115,03348365,반면 예산삭감을 주도한 도의회 한나라당 원내대표인 김오영 의원은,03348365.png
841122,03348372,과 묶음으로 가야하기 때문에 집권당시 실책에 대한 면밀한 평가와,03348372.png
841131,03348381,"평취수장의 임시보 유실로 단수대란을 일으킨 데 이어, 2개월도 채 되",03348381.png
841132,03348382,다. 금감원은 이밖에 금융투자 권역에서도 감독 업무를 금투감독국으,03348382.png
